client_id,subscription_creation_date,car_count,april_2025_fines,may_2025_fines,jun_2025_fines,jul_2025_fines,aug_2025_fines,fines_last_6_month,fines_last_12_month,fines_last_24_month,fines_last_36_month,car_price_median,car_year_median,fines_apr_aug_2025,fines_recent_monthly_2025,fines_long_monthly_2025,fine_recent_vs_long_2025,cluster,cluster_label,cluster_id
a5b3abefcf93ec1629a89eeb7b84f92a,2024-12-19,1,0,0,0,6,4,2,14,15,15,1292000.0,2008.0,10,0.3333333333333333,0.4166666666666667,-0.08333333333333337,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a5b4415b14a85ed46a9e6836e1bde72d,2024-08-19,1,1,2,4,0,0,8,17,21,21,2995000.0,2023.0,7,1.3333333333333333,0.5833333333333334,0.7499999999999999,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5b53d3366171651444daf42e185d5c4,2023-10-07,1,0,1,0,0,1,0,7,14,17,788333.0,2008.0,2,0.0,0.4722222222222222,-0.4722222222222222,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a5b5fbb24eda6250e51e3cf568153e4d,2023-05-20,1,0,0,0,1,0,1,2,2,3,2890000.0,2023.0,1,0.16666666666666666,0.08333333333333333,0.08333333333333333,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5b65b24394660a50e753c22d60ec85e,2024-10-30,1,7,0,2,1,0,5,92,99,99,2398000.0,2024.0,10,0.8333333333333334,2.75,-1.9166666666666665,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a5b6b9c8931555d8c39aa3abe22b8850,2025-05-31,1,0,0,3,0,0,3,12,12,12,470000.0,2006.0,3,0.5,0.3333333333333333,0.16666666666666669,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a5c00387cfbc8a36224ed857138271e1,2022-07-23,1,2,0,0,3,1,0,6,7,10,3036136.0,2018.0,6,0.0,0.2777777777777778,-0.2777777777777778,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5c0ffeab3d2e2d9d18d9ba83419c579,2023-10-10,1,2,2,0,0,0,4,16,26,51,1115000.0,2015.0,4,0.6666666666666666,1.4166666666666667,-0.7500000000000001,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a5c195cc0cada7d4844013556d2e164d,2021-02-16,1,0,0,4,1,0,0,6,6,8,2185464.0,2018.0,5,0.0,0.2222222222222222,-0.2222222222222222,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5c41a8178f189c5a93a32f27096b59d,2024-08-14,1,2,0,3,3,0,8,21,25,25,3036136.0,2018.0,8,1.3333333333333333,0.6944444444444444,0.6388888888888888,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5cedf9289f2a2e2d0342987e4a3469b,2023-11-21,1,3,2,3,6,3,13,35,44,57,2888000.0,2023.0,17,2.1666666666666665,1.5833333333333333,0.5833333333333333,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a5cf3b067f1b80cc45edd3fce8d13da2,2026-01-06,1,0,0,0,0,0,12,15,15,15,2520000.0,2023.0,0,2.0,0.4166666666666667,1.5833333333333333,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5cfe9e5ef32f97b2cf9df2232927548,2025-05-29,1,0,0,0,2,0,0,4,4,4,3117559.0,2021.0,2,0.0,0.1111111111111111,-0.1111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5d097475568272ace7ddba7e25b9519,2024-09-08,1,4,5,4,1,5,3,35,60,72,2740000.0,2013.0,19,0.5,2.0,-1.5,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5d435df8a76d0421987ca5ab8158ee4,2024-10-23,1,4,3,1,1,4,9,38,48,48,3756667.0,2024.0,13,1.5,1.3333333333333333,0.16666666666666674,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a5d50dbe67d31c192629747f48f5a0ac,2026-02-28,1,0,0,0,0,0,5,6,6,6,3875799.0,2020.0,0,0.8333333333333334,0.16666666666666666,0.6666666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5d540cd4d3b7e8c6426c997a85d6dff,2022-06-29,1,0,1,1,1,0,2,12,12,14,1861788.0,2013.0,3,0.3333333333333333,0.3888888888888889,-0.05555555555555558,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5d720219c0931efcb6664e11bd75f17,2024-07-10,1,0,3,0,2,1,3,10,10,11,1099545.0,2009.0,6,0.5,0.3055555555555556,0.19444444444444442,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a5d75bea9ad1f1f6d313009e4d33ad84,2017-11-28,1,1,0,0,1,0,1,5,6,12,1688459.0,2017.0,2,0.16666666666666666,0.3333333333333333,-0.16666666666666666,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a5d96bf12aa5f3cb289179b5a43c18a2,2025-05-24,1,0,2,11,3,5,4,47,47,47,5135000.0,2021.0,21,0.6666666666666666,1.3055555555555556,-0.638888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5e376becac3ffa93aa803b71c4a173c,2024-08-23,1,4,3,4,0,0,6,22,25,26,2230000.0,2024.0,11,1.0,0.7222222222222222,0.2777777777777778,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5ea6ce9104978152c4c42ecb664a07f,2024-10-14,1,12,16,10,16,1,45,157,169,169,2398000.0,2024.0,55,7.5,4.694444444444445,2.8055555555555554,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5ea8a7058de63a6d6bf05b106304bb5,2025-09-15,1,0,0,0,0,0,5,6,6,6,2794516.0,2017.0,0,0.8333333333333334,0.16666666666666666,0.6666666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5f6071a74d932d0c688dbb30594e510,2024-11-26,2,1,0,1,0,2,3,12,15,15,2011861.5,2021.5,4,0.5,0.4166666666666667,0.08333333333333331,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
a5f60eb19e2d1d9e2f5bc78b23dccd55,2024-08-24,1,2,3,1,0,0,3,10,12,13,2330000.0,2023.0,6,0.5,0.3611111111111111,0.1388888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5f81bc4c69d806f5126805891a5f16c,2025-11-13,1,0,0,0,0,0,5,7,7,7,3343909.0,2016.0,0,0.8333333333333334,0.19444444444444445,0.638888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5fc05ce58d3fdf02d8455b22a206914,2026-07-09,1,0,0,0,0,0,0,0,2,10,1080000.0,2022.0,0,0.0,0.2777777777777778,-0.2777777777777778,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a5fc8cd00a7b8f0d375f47d31ad1e979,2025-08-11,1,0,0,0,0,6,7,19,19,19,991071.0,2007.0,6,1.1666666666666667,0.5277777777777778,0.638888888888889,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a5fcf761103e98ca2c32135da74640dc,2025-12-12,1,0,0,0,0,0,3,4,4,4,2395000.0,2023.0,0,0.5,0.1111111111111111,0.3888888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a5fef888871fc4106eed389619a0f4a7,2023-05-09,1,0,1,0,5,0,0,7,7,8,1367490.0,2016.0,6,0.0,0.2222222222222222,-0.2222222222222222,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6016c379f75f28a357d07999d709129,2025-03-22,1,0,1,0,1,1,8,20,20,20,2245000.0,2024.0,3,1.3333333333333333,0.5555555555555556,0.7777777777777777,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a603a742ec9ffe053aa734213edce9d5,2024-03-13,1,10,9,7,2,5,54,139,163,190,3610000.0,2023.0,33,9.0,5.277777777777778,3.7222222222222223,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6042c96fb1acc78fceaba8a2c6951c9,2025-05-26,1,0,4,3,0,0,2,12,12,12,1545000.0,2006.0,7,0.3333333333333333,0.3333333333333333,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6057bc6f0b4ad41bac91ff601c67b95,2025-09-09,1,1,2,3,3,0,11,25,25,25,1906667.0,2024.0,9,1.8333333333333333,0.6944444444444444,1.1388888888888888,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a607d7a7fccc0d01f5b39a6f957793af,2025-04-08,1,0,1,0,0,0,8,20,20,20,1087520.0,2013.0,1,1.3333333333333333,0.5555555555555556,0.7777777777777777,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a60856aa5e079b18bd40d6fedb7b840a,2019-09-02,1,1,1,2,1,0,6,13,18,41,1872025.0,2015.0,5,1.0,1.1388888888888888,-0.13888888888888884,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a61142c181f83eb81350df5edf851327,2021-11-03,1,12,23,16,16,7,106,241,262,304,2602828.0,2015.0,74,17.666666666666668,8.444444444444445,9.222222222222223,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a614edc4500301b12d4b2685e8555f24,2023-04-19,1,0,2,1,1,2,0,13,18,31,2705692.0,2022.0,6,0.0,0.8611111111111112,-0.8611111111111112,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a6183d7ec9653840e8951f43c3eca4ab,2026-04-13,1,0,0,0,0,0,6,6,6,6,2705692.0,2022.0,0,1.0,0.16666666666666666,0.8333333333333334,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a619ac3fb282af0d1b0ae8452fb9bf9b,2022-04-17,1,0,0,0,1,1,0,3,4,8,950417.0,2006.0,2,0.0,0.2222222222222222,-0.2222222222222222,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a61de7bfefc5eb88e618391507e54848,2026-01-09,1,0,0,0,0,0,4,4,4,4,3220000.0,2024.0,0,0.6666666666666666,0.1111111111111111,0.5555555555555556,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a61f4d9f47ce7dceddef57a7f4eaf2f2,2025-02-28,1,0,0,0,1,2,2,14,14,14,1091111.0,2008.0,3,0.3333333333333333,0.3888888888888889,-0.05555555555555558,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a620be8d6d668553ea6b1e6fa52c0c27,2024-07-02,1,0,0,0,1,0,0,2,3,7,2245000.0,2024.0,1,0.0,0.19444444444444445,-0.19444444444444445,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a622f5a674a9057b5d4c279186864b91,2022-03-28,1,2,1,2,0,1,2,14,14,23,2217515.0,2021.0,6,0.3333333333333333,0.6388888888888888,-0.3055555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a624dbb666afc9d4d9348d060da0c104,2024-12-17,1,1,1,2,0,1,5,14,14,14,1467727.0,2007.0,5,0.8333333333333334,0.3888888888888889,0.4444444444444445,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a6257891b769a812d6c190d9ba9312f0,2023-07-29,1,2,4,1,1,3,3,15,21,43,2393791.0,2015.0,11,0.5,1.1944444444444444,-0.6944444444444444,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6280e0e573d7b26fc55b919675ace53,2025-10-03,1,0,0,0,0,0,2,2,2,2,1607269.0,2013.0,0,0.3333333333333333,0.05555555555555555,0.2777777777777778,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a628e503f2d8f335229690f33e2f0329,2026-08-07,1,0,0,0,0,0,0,0,0,2,1347559.0,2015.0,0,0.0,0.05555555555555555,-0.05555555555555555,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a62a9dafbc8d551a41dc8ec50f2ad7ca,2023-10-05,1,0,0,0,0,0,0,0,3,3,2082852.0,2021.0,0,0.0,0.08333333333333333,-0.08333333333333333,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a62b0a627963957884a7b489f37cb0b1,2024-06-17,1,1,2,2,2,5,13,32,45,55,2124342.0,2013.0,12,2.1666666666666665,1.5277777777777777,0.6388888888888888,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a62caeb458e9cb6c97ba397ba7902e61,2026-01-13,1,0,0,0,0,0,1,2,2,2,2275000.0,2025.0,0,0.16666666666666666,0.05555555555555555,0.1111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a62cc16b0931a28f89c6a90e3ff8c46c,2025-02-14,1,1,2,0,1,1,3,15,16,16,1931868.0,2018.0,5,0.5,0.4444444444444444,0.05555555555555558,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6339c44d1ba0c70c14481f5590fd3c4,2026-05-22,1,2,2,2,4,0,2,18,26,28,3422878.0,2019.0,10,0.3333333333333333,0.7777777777777778,-0.4444444444444445,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a63403a8edcc0009eb5a69c51278d50e,2024-02-06,1,0,1,0,0,0,0,1,2,5,2706667.0,2023.0,1,0.0,0.1388888888888889,-0.1388888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a636a8a0be5cc55a1a3e8c9a6c1549e0,2022-02-28,1,1,2,0,0,2,3,10,13,17,1948000.0,2008.0,5,0.5,0.4722222222222222,0.02777777777777779,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a636ee89f6b4b678c34286a0ad13034c,2025-10-16,1,0,0,0,0,2,0,3,3,3,2444283.0,2017.0,2,0.0,0.08333333333333333,-0.08333333333333333,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a637c7033c1f5bd320d4f1cdc7005750,2025-04-15,1,1,0,0,0,0,0,2,2,2,1800577.0,2017.0,1,0.0,0.05555555555555555,-0.05555555555555555,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a637d242ca155d195256641eec4b6719,2024-09-20,1,0,0,1,0,2,3,8,11,11,664545.0,2004.0,3,0.5,0.3055555555555556,0.19444444444444442,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a63b62ae861d97e1131657ef35af59c0,2024-02-02,2,3,3,8,2,3,16,57,65,83,1160078.5,2012.5,19,2.6666666666666665,2.3055555555555554,0.36111111111111116,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
a63eeafcf00bf2c52bf20a94267ba6bc,2024-10-29,1,0,0,0,1,3,1,5,5,5,2973076.0,2018.0,4,0.16666666666666666,0.1388888888888889,0.027777777777777762,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a64048147484d7c6bd885753a22690f5,2024-11-13,1,3,3,1,2,2,21,48,53,53,1603333.0,2011.0,11,3.5,1.4722222222222223,2.0277777777777777,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6452b30246facdb1bb3d7db02717b46,2026-06-01,1,6,0,0,0,2,2,12,16,16,3425983.0,2020.0,8,0.3333333333333333,0.4444444444444444,-0.1111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a64daab0f0d7f43849398f91c0e35c67,2023-09-01,1,1,4,5,7,6,15,43,47,52,2656625.0,2015.0,23,2.5,1.4444444444444444,1.0555555555555556,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a64f8d229659b4bf984aaf65baf3ca12,2022-10-10,1,6,7,5,1,4,26,72,83,132,3120108.0,2018.0,23,4.333333333333333,3.6666666666666665,0.6666666666666665,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a652e7b379e2e4b4b88b4c4496d18bd7,2025-06-03,1,0,0,0,1,0,1,2,2,2,,2019.0,1,0.16666666666666666,0.05555555555555555,0.1111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6548695e65ca425fe9d2c12fbe96d65,2022-07-01,1,0,0,0,0,1,2,5,5,8,932236.0,2014.0,1,0.3333333333333333,0.2222222222222222,0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6620ddf0ab037d89bc1caf984355a52,2023-01-12,1,0,1,0,0,0,3,6,7,10,2414090.0,2013.0,1,0.5,0.2777777777777778,0.2222222222222222,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6621d6cfbdaa16f0f94bbe70df83e03,2026-08-21,1,2,0,1,2,0,7,12,13,16,,2013.0,5,1.1666666666666667,0.4444444444444444,0.7222222222222223,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a66315765d2360ca246793fc7e8108d9,2026-08-23,1,0,0,0,0,0,2,6,6,6,2904130.0,2020.0,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a66acf118eaaabe4356ea864c260b343,2026-01-24,1,0,0,0,0,0,296,318,318,318,629500.0,2003.0,0,49.333333333333336,8.833333333333334,40.5,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a675b54a8f8324e92a6571ae808cfe77,2025-05-10,1,0,0,0,0,0,4,8,8,8,999315.0,2009.0,0,0.6666666666666666,0.2222222222222222,0.4444444444444444,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a675cf23cbcce326ef8ec350e8d91b7a,2024-06-15,2,0,4,0,2,2,15,38,43,54,6586649.0,2019.0,8,2.5,1.5,1.0,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
a67cec1315c204540e48d051d4513b45,2026-02-05,1,0,0,0,0,0,9,9,9,9,2590000.0,2025.0,0,1.5,0.25,1.25,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a67e384a4f2c6f0c5d7543f6f341595b,2023-02-08,1,1,1,0,0,0,5,8,9,13,1700000.0,2010.0,2,0.8333333333333334,0.3611111111111111,0.47222222222222227,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a684c8c581e274cf61f218f9c866b0d7,2026-06-30,1,0,0,0,1,0,0,1,1,1,,2006.0,1,0.0,0.027777777777777776,-0.027777777777777776,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a68aaaea3165dd07390b8181a65f78d4,2020-11-28,2,1,0,1,1,0,5,9,12,17,1112500.0,2017.0,3,0.8333333333333334,0.4722222222222222,0.36111111111111116,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
a68b63f88d82e7fd366678f459f148d5,2025-07-31,1,0,0,0,0,0,1,1,1,1,712500.0,2008.0,0,0.16666666666666666,0.027777777777777776,0.1388888888888889,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a68b9584f82a6945908619a14da4a733,2024-12-04,1,2,1,3,1,0,3,10,11,11,2055000.0,2023.0,7,0.5,0.3055555555555556,0.19444444444444442,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a68d4c53074f5b02144c369862663631,2021-03-26,1,0,1,0,1,1,1,6,7,10,1975898.0,2018.0,3,0.16666666666666666,0.2777777777777778,-0.11111111111111113,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a695acd8b49402b3b3f0bae5dd4b5bad,2024-02-07,1,1,3,0,0,1,0,6,6,6,857500.0,2008.0,5,0.0,0.16666666666666666,-0.16666666666666666,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a69a5aee20977e78af8bf5e349ed8554,2025-06-08,1,0,0,1,0,0,0,4,4,4,1735141.0,2019.0,1,0.0,0.1111111111111111,-0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a69bc7d71b4c8fdd24deb466fb605d74,2025-09-14,1,0,0,0,0,0,19,21,21,21,747500.0,2002.0,0,3.1666666666666665,0.5833333333333334,2.583333333333333,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a69c3b42e8a60b5f1d0474295e027eda,2023-11-06,1,1,1,0,0,1,23,44,51,58,2751667.0,2023.0,3,3.8333333333333335,1.6111111111111112,2.2222222222222223,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a69dfb4623dc4fd20d9ebfc3035363d3,2023-08-08,1,4,15,4,8,6,2,58,81,130,3176453.0,2019.0,37,0.3333333333333333,3.611111111111111,-3.2777777777777777,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a69e7b401e8aec3126f5660b7cc9ba70,2023-11-21,1,0,0,0,0,0,7,9,11,15,2355157.0,2020.0,0,1.1666666666666667,0.4166666666666667,0.75,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6a6324fee2efda2d0dbdf2d8a3b1630,2023-03-20,1,0,0,0,1,1,16,21,25,58,10482114.0,2021.0,2,2.6666666666666665,1.6111111111111112,1.0555555555555554,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6a9ef9355399c183a00508077ed696c,2024-11-14,1,0,0,0,0,0,1,4,5,5,1160000.0,2017.0,0,0.16666666666666666,0.1388888888888889,0.027777777777777762,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6a9f13be35acbc45ccd34a275a04a69,2025-06-02,1,0,0,0,0,0,11,11,11,11,3068333.0,2010.0,0,1.8333333333333333,0.3055555555555556,1.5277777777777777,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6abd54d19fcde690f3d0053c3927af5,2026-01-02,1,0,0,0,0,0,6,6,6,6,1497895.0,2012.0,0,1.0,0.16666666666666666,0.8333333333333334,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6ac896d1f67fff7b5ef1f4b0f56d98b,2024-12-13,1,0,0,1,0,2,3,10,10,10,1150000.0,2008.0,3,0.5,0.2777777777777778,0.2222222222222222,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6b18dc8d21a6ded50e9ffd197d34739,2024-07-22,1,9,12,3,3,2,20,88,95,95,1143298.0,2012.0,29,3.3333333333333335,2.638888888888889,0.6944444444444446,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6b3d34595ea9d6561deb86f9267e146,2026-04-18,1,0,0,0,4,2,6,18,42,54,1043631.0,2011.0,6,1.0,1.5,-0.5,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a6b4b5327a0fc8915b266a0b3df72535,2025-05-21,1,0,0,0,0,2,0,2,2,2,1563706.0,2017.0,2,0.0,0.05555555555555555,-0.05555555555555555,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a6b84e27748b5adebadcdf13fcef3732,2021-08-02,1,1,2,0,0,0,0,3,3,4,995158.0,2012.0,3,0.0,0.1111111111111111,-0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6bbe910067a56361e65b1424b2beed3,2023-09-02,1,0,0,0,0,0,1,1,2,2,738750.0,2007.0,0,0.16666666666666666,0.05555555555555555,0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6bf441d80193586248cb665d7feae05,2018-10-13,1,16,26,26,26,2,4,126,140,140,1096667.0,2014.0,96,0.6666666666666666,3.888888888888889,-3.2222222222222223,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6c2bb284a163c90138f2c71830be6f7,2025-10-07,1,0,0,0,0,0,6,12,12,12,2401914.0,2014.0,0,1.0,0.3333333333333333,0.6666666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6c41034e1bd126ccf024287cbd06998,2023-07-25,1,0,1,0,1,3,8,20,23,34,4512942.0,2019.0,5,1.3333333333333333,0.9444444444444444,0.38888888888888884,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6c513f898d34edf760d6e3e9372c328,2025-03-06,1,0,5,1,0,4,0,10,11,11,1104529.0,2012.0,10,0.0,0.3055555555555556,-0.3055555555555556,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6c63304dcd7d83760f187bc7d2461c0,2025-06-03,1,0,0,4,3,0,5,16,16,16,2325000.0,2024.0,7,0.8333333333333334,0.4444444444444444,0.38888888888888895,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6c84479f419edd9697a7595e73c057b,2021-02-02,1,0,0,1,1,2,7,15,16,17,1041614.0,2013.0,4,1.1666666666666667,0.4722222222222222,0.6944444444444445,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a6cc0ffe57d38541227aaa415bc5b2fe,2025-09-17,1,0,0,0,0,0,0,9,9,9,2638182.0,2022.0,0,0.0,0.25,-0.25,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6ccacd3ca2a9a277378a67ea5e1f90e,2026-05-27,1,0,0,0,0,0,1,1,1,1,1735141.0,2019.0,0,0.16666666666666666,0.027777777777777776,0.1388888888888889,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6cf105537e1be0065e1fdad49a5835e,2026-04-04,1,0,0,0,1,1,5,7,8,11,2075285.0,2012.0,2,0.8333333333333334,0.3055555555555556,0.5277777777777778,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6dc0d3c78c97d3cb775a7e9ceb55596,2024-04-21,1,2,1,1,0,1,1,16,23,30,2845656.0,2017.0,5,0.16666666666666666,0.8333333333333334,-0.6666666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6e21ed0f18ae907b21c4ed5a579ef02,2024-02-28,1,0,0,1,0,0,0,3,4,16,811429.0,2015.0,1,0.0,0.4444444444444444,-0.4444444444444444,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a6e4ce21012eef7c0f25a3af96cd9f21,2025-12-03,1,2,6,0,2,2,8,22,26,26,2952628.0,2018.0,12,1.3333333333333333,0.7222222222222222,0.611111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6e5fc9dfe671d3dee9c771566ab9255,2024-12-09,1,1,0,0,1,1,7,17,18,18,2017500.0,2010.0,3,1.1666666666666667,0.5,0.6666666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6e8448894899bdfe229396f0a8f5901,2026-03-18,1,0,0,0,0,0,5,5,5,5,2600000.0,2022.0,0,0.8333333333333334,0.1388888888888889,0.6944444444444444,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6eb6607a933696d86fc1bb651b00c58,2023-09-17,1,0,1,3,1,1,3,13,19,24,1517615.0,2014.0,6,0.5,0.6666666666666666,-0.16666666666666663,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6ecaa4455b2f4c521461cccd447d6ea,2026-06-08,1,0,0,0,0,0,24,24,24,24,4148820.0,2020.0,0,4.0,0.6666666666666666,3.3333333333333335,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6f236e4c2e7706dd793422b661fdbfd,2023-06-19,2,2,0,0,0,0,0,3,4,5,2106367.0,2020.5,2,0.0,0.1388888888888889,-0.1388888888888889,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
a6f344823e0ff107e75282d87622d9e8,2026-06-01,1,0,0,0,0,0,3,3,3,3,1853541.0,2019.0,0,0.5,0.08333333333333333,0.4166666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6f41d32e40a75b7229c906f2c5919e6,2018-12-02,1,0,0,0,0,4,9,16,19,30,2540967.0,2018.0,4,1.5,0.8333333333333334,0.6666666666666666,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6f594abbb6a9103fd75a40ad2b8cae2,2025-06-02,1,0,0,3,9,3,23,44,44,44,1073333.0,2022.0,15,3.8333333333333335,1.2222222222222223,2.611111111111111,0,"Кластер 0: низкая топливная активность, один автомобиль",0
a6f75fa2479f878e68c7d44ba61c492c,2025-06-02,1,0,1,0,0,2,3,12,12,12,1116974.0,2012.0,3,0.5,0.3333333333333333,0.16666666666666669,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
a6f81d63a61244bf956b348a65ccf979,2025-09-21,1,0,0,0,0,0,0,4,4,4,3302857.0,2024.0,0,0.0,0.1111111111111111,-0.1111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6fae29aeb25a8317664759c81b69fe6,2026-06-16,1,0,0,0,0,0,0,0,0,2,2786440.0,2019.0,0,0.0,0.05555555555555555,-0.05555555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6fe3bab7b8d3c4df9f5be82ed994e53,2025-06-27,1,0,0,1,1,4,2,16,16,16,7991003.0,2020.0,6,0.3333333333333333,0.4444444444444444,-0.1111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
a6ffa5fa854a9d83b0ba625702cf2e9a,2025-05-31,1,0,0,0,0,0,0,1,1,1,1230000.0,2024.0,0,0.0,0.027777777777777776,-0.027777777777777776,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
